web-scraper-order,web-scraper-start-url,name,rank,unit,death_date,profile_link,profile_link-href,image_url-src
"1753822584-730","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=15","אל""ם
                        אחסאן דקסה
                        ז""ל","אל""ם","עוצבת עקבות הברזל (401)","נפל בי""ח בתשרי התשפ""ה (20 באוקטובר 2024)","אל""ם
                        אחסאן דקסה
                        ז""ל
                    
                        
                            עוצבת עקבות הברזל (401)
                        

                        נפל בי""ח בתשרי התשפ""ה (20 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%90%D7%97%D7%A1%D7%90%D7%9F-%D7%93%D7%A7%D7%A1%D7%94/","/media/5iggkdus/אחסאן-3.jpg?rxy=0.45714287440881363,0.379253869928806&width=157&height=211"
"1753822587-731","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","סרן (במיל')
                        עמית חיות
                        ז""ל","סרן (במיל')","חטיבת אלון (228)","נפל בכ""ד בתשרי התשפ""ה (26 באוקטובר 2024)","סרן (במיל')
                        עמית חיות
                        ז""ל
                    
                        
                            חטיבת אלון (228)
                        

                        נפל בכ""ד בתשרי התשפ""ה (26 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A2%D7%9E%D7%99%D7%AA-%D7%97%D7%99%D7%95%D7%AA/","/media/ov1pt02w/עמית-חיות.jpeg?rxy=0.55263157894736847,0.14214950356461639&width=157&height=211"
"1753822587-732","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","רס""ר (במיל')
                        גלעד אלמליח
                        ז""ל","רס""ר (במיל')","חטיבת אלון (228)","נפל בכ""ד בתשרי התשפ""ה (26 באוקטובר 2024)","רס""ר (במיל')
                        גלעד אלמליח
                        ז""ל
                    
                        
                            חטיבת אלון (228)
                        

                        נפל בכ""ד בתשרי התשפ""ה (26 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%92%D7%9C%D7%A2%D7%93-%D7%90%D7%9C%D7%9E%D7%9C%D7%99%D7%97/","/media/ysnhosnh/גלעד-זל.jpeg?rxy=0.22261174960844035,0.28023325066817434&width=157&height=211"
"1753822587-733","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","סרן (במיל')
                        אברהם יוסף גולדברג
                        ז""ל","סרן (במיל')","חטיבת אלון (228)","נפל בכ""ד בתשרי התשפ""ה (26 באוקטובר 2024)","סרן (במיל')
                        אברהם יוסף גולדברג
                        ז""ל
                    
                        
                            חטיבת אלון (228)
                        

                        נפל בכ""ד בתשרי התשפ""ה (26 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%90%D7%91%D7%A8%D7%94%D7%9D-%D7%99%D7%95%D7%A1%D7%A3-%D7%92%D7%95%D7%9C%D7%93%D7%91%D7%A8%D7%92/","/media/wx0jhvvn/אברהם-זל.jpeg?width=157&height=211"
"1753822587-734","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","סמל
                        הלל אליהו עובדיה 
                        ז""ל","סמל","עוצבת בני-אור (460)","נפל בכ""ג בתשרי התשפ""ה (25 באוקטובר 2024)","סמל
                        הלל אליהו עובדיה 
                        ז""ל
                    
                        
                            עוצבת בני-אור (460)
                        

                        נפל בכ""ג בתשרי התשפ""ה (25 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%94%D7%9C%D7%9C-%D7%90%D7%9C%D7%99%D7%94%D7%95-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%94/","/media/pvgpgm5s/whatsapp-image-2024-10-25-at-16-11-05-1.jpeg?rxy=0.57017543859649122,0.29831172855073823&width=157&height=211"
"1753822587-735","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","סמל
                        עידו בן צבי
                        ז""ל","סמל","עוצבת בני-אור (460)","נפל בכ""ג בתשרי התשפ""ה (25 באוקטובר 2024)","סמל
                        עידו בן צבי
                        ז""ל
                    
                        
                            עוצבת בני-אור (460)
                        

                        נפל בכ""ג בתשרי התשפ""ה (25 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A2%D7%99%D7%93%D7%95-%D7%91%D7%9F-%D7%A6%D7%91%D7%99/","/media/cchhj3o1/whatsapp-image-2024-10-25-at-16-12-03-1.jpeg?rxy=0.576797385620915,0.50773993808049533&width=157&height=211"
"1753822587-736","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","סרן
                        ברק ישראל סגן
                        ז""ל","סרן","עוצבת בני-אור (460)","נפל בכ""ג בתשרי התשפ""ה (25 באוקטובר 2024)","סרן
                        ברק ישראל סגן
                        ז""ל
                    
                        
                            עוצבת בני-אור (460)
                        

                        נפל בכ""ג בתשרי התשפ""ה (25 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%91%D7%A8%D7%A7-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A1%D7%92%D7%9F/","/media/dsulpn52/whatsapp-image-2024-10-25-at-16-10-42.jpeg?rxy=0.37218045112781956,0.54399603673640484&width=157&height=211"
"1753822587-737","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","רס""ר (במיל')
                        תום סגל
                        ז""ל","רס""ר (במיל')","חטיבת הזקן (8)","נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)","רס""ר (במיל')
                        תום סגל
                        ז""ל
                    
                        
                            חטיבת הזקן (8)
                        

                        נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%AA%D7%95%D7%9D-%D7%A1%D7%92%D7%9C/","/media/x2gnn4jq/whatsapp-image-2024-10-25-at-09-31-51-2.jpeg?rxy=0.525,0.321875&width=157&height=211"
"1753822587-738","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","רס""ב (במיל')
                        גיא עידן
                        ז""ל","רס""ב (במיל')","חטיבת הזקן (8)","נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)","רס""ב (במיל')
                        גיא עידן
                        ז""ל
                    
                        
                            חטיבת הזקן (8)
                        

                        נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%92%D7%99%D7%90-%D7%A2%D7%99%D7%93%D7%9F/","/media/emjjc5vp/whatsapp-image-2024-10-25-at-09-32-39-1.jpeg?rxy=0.44903581267217629,0.47071583514099785&width=157&height=211"
"1753822587-739","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","רס""ב (במיל')
                        עמרי לוטן
                        ז""ל","רס""ב (במיל')","חטיבת הזקן (8)","נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)","רס""ב (במיל')
                        עמרי לוטן
                        ז""ל
                    
                        
                            חטיבת הזקן (8)
                        

                        נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A2%D7%9E%D7%A8%D7%99-%D7%9C%D7%95%D7%98%D7%9F/","/media/4inp4bit/whatsapp-image-2024-10-25-at-09-33-02.jpeg?rxy=0.42606516290726815,0.38823494855248392&width=157&height=211"
"1753822587-740","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=14","סרן (במיל')
                        אלון  ספראי
                        ז""ל","סרן (במיל')","חטיבת הזקן (8)","נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)","סרן (במיל')
                        אלון  ספראי
                        ז""ל
                    
                        
                            חטיבת הזקן (8)
                        

                        נפל בכ""ג בתשרי התשפ""ה (24 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%90%D7%9C%D7%95%D7%9F-%D7%A1%D7%A4%D7%A8%D7%90%D7%99/","/media/qjjmrtu5/whatsapp-image-2024-10-25-at-09-32-17.jpeg?rxy=0.44862155388471175,0.41306585087335934&width=157&height=211"
"1753822589-741","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=13","סרן
                        ירדן זכאי
                        ז""ל","סרן","חטיבת גבעתי","נפל בל' בתשרי התשפ""ה (01 בנובמבר 2024)","סרן
                        ירדן זכאי
                        ז""ל
                    
                        
                            חטיבת גבעתי
                        

                        נפל בל' בתשרי התשפ""ה (01 בנובמבר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%A8%D7%93%D7%9F-%D7%96%D7%9B%D7%90%D7%99/","/media/gs2dhrae/סרן-ירדן-זכאי.jpg?rxy=0.31666666666666665,0.401875&width=157&height=211"
"1753822589-742","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=13","רס""ם (במיל')
                        ידידיה בלוך
                        ז""ל","רס""ם (במיל')","עוצבת חוד החנית (55)","נפל בכ""ז בתשרי התשפ""ה (29 באוקטובר 2024)","רס""ם (במיל')
                        ידידיה בלוך
                        ז""ל
                    
                        
                            עוצבת חוד החנית (55)
                        

                        נפל בכ""ז בתשרי התשפ""ה (29 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%93%D7%99%D7%93%D7%99%D7%94-%D7%91%D7%9C%D7%95%D7%9A/","/media/5sgnklmf/ידידיה-בלוך.jpeg?rxy=0.53634085213032578,0.36090225563909772&width=157&height=211"
"1753822589-743","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=13","סרן
                        יהונתן (ג'וני) קרן
                        ז""ל","סרן","היחידה הרב-ממדית (888)","נפל בכ""ז בתשרי התשפ""ה (29 באוקטובר 2024)","סרן
                        יהונתן (ג'וני) קרן
                        ז""ל
                    
                        
                            היחידה הרב-ממדית (888)
                        

                        נפל בכ""ז בתשרי התשפ""ה (29 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%94%D7%95%D7%A0%D7%AA%D7%9F-%D7%92%D7%95%D7%A0%D7%99-%D7%A7%D7%A8%D7%9F/","/media/3hcmv5f2/יהונתן-קרן-זל.jpeg?rxy=0.56062143760365923,0.39976899829111073&width=157&height=211"
"1753822589-744","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=13","סמ""ר
                        נאור חיימוב
                        ז""ל","סמ""ר","היחידה הרב-ממדית (888)","נפל בכ""ז בתשרי התשפ""ה (29 באוקטובר 2024)","סמ""ר
                        נאור חיימוב
                        ז""ל
                    
                        
                            היחידה הרב-ממדית (888)
                        

                        נפל בכ""ז בתשרי התשפ""ה (29 באוקטובר 2024)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A0%D7%90%D7%95%D7%A8-%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91/","/media/us4psoeh/נאור-חיימוב-זל.jpeg?rxy=0.6252155207856398,0.33631306451832133&width=157&height=211"
